age,income,tenure_months,monthly_charges,total_charges,has_internet,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,has_phone,has_multiple_lines,num_support_calls,num_complaints,avg_call_duration_min,nps_score,data_usage_gb,minutes_used,sms_sent,competitor_price_diff,last_interaction_days,churned,contract_1-year,contract_2-year,contract_Month-to-month,payment_Bank transfer,payment_Credit card,payment_Electronic check,payment_Mailed check,zip_code_encoded,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,num_services,has_streaming,charge_per_service,data_per_month,calls_per_month,sms_per_month,is_new_customer,is_long_term,approx_ltv,zip_region
61.50430404870673,25107.392397627784,49.03703696972822,48.37354538863824,1920.024984035913,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,8.415499761783826,1.0,95.03154434155992,290.8933777544685,58.0,10.403806612695847,4.714030766803632,0.0,False,False,True,True,False,False,False,407,False,False,False,False,False,False,False,True,False,False,False,False,5.0,1,9.485008899732989,1.934010477679105,5.920043122129621,1.1803723540703517,0,1,2372.0953335794793,2
19.763223983748667,34940.218850544894,45.74294107423504,75.83736218666874,2976.56655374756,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.930751329962504,3.2,49.41979147728208,466.21758974981526,51.0,4.987640670396305,1.0259999658595704,0.0,False,False,True,True,False,False,False,513,False,False,False,False,False,False,True,False,False,False,False,False,7.0,1,10.681318617840668,1.078024016767487,10.169888293049373,1.1124940678961666,0,1,3469.023989730209,2
41.580600370353615,15000.0,44.29053003061105,41.503366023439966,1698.0642232314035,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.840047705487138,4.0,4.732265393404282,378.256950429034,34.0,8.486970664046352,68.6800614175196,0.0,False,False,True,False,True,False,False,770,False,False,False,False,False,False,False,False,False,False,False,True,4.0,0,10.122772200839018,0.10660529149214894,8.521118134164958,0.765929128950569,0,1,1838.2060792326101,3
31.94349823710112,54862.3649688954,9.571579297553331,33.934554083893445,381.4574753974793,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.28472687903104,0.0,0.0,155.5072131229499,67.0,6.822853099401608,85.15190835129218,0.0,False,False,True,False,True,False,False,745,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,6.653834134096755,0.0,16.07878179340259,6.927513898061027,0,0,324.8072753410984,3
45.76977127215543,15000.0,15.03884287039334,99.27417284403018,1624.315444876091,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,8.443601075301476,5.0,141.81736035164317,0.0,0.0,4.5991170176715865,23.612045532410704,1.0,True,False,False,False,False,False,True,66,False,False,False,False,True,False,False,False,False,False,False,False,4.0,1,24.21321288878785,9.367780719158654,0.0,0.0,0,0,1492.9686864896394,0
50.77194414799222,25817.65471591553,20.24566986873191,17.56837064583547,339.6392713992454,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,6.12661300726912,2.0,52.46699647392901,120.09244772598676,55.0,-3.364828825607312,12.437290922381866,0.0,False,False,True,False,True,False,False,576,False,False,True,False,False,False,False,False,False,False,False,False,5.0,1,3.4447785580069548,2.578779505046551,5.902604755744608,2.703277913917513,0,0,355.6834322271053,2
46.750925185908834,15000.0,33.40236328052457,58.94336200114213,1988.7044700359363,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,2.060865127962554,5.2,114.44362306470332,65.97801668727502,44.0,5.788527311299304,7.394400204488901,0.0,True,False,False,False,False,False,True,174,False,False,False,False,False,False,False,False,False,False,False,True,5.0,1,11.557521961008261,3.415986571049784,1.9693541060020991,1.3133401853348616,0,1,1968.847590537617,0
46.098829263327225,36089.8760076808,16.824784958154194,86.64250861279812,1477.6209674894094,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,14.514952792682116,6.4,0.0,293.56611068482243,40.0,28.98928957805464,21.11922908870516,0.0,False,False,True,True,False,False,False,598,False,False,False,False,False,False,False,False,False,True,False,False,3.0,0,27.94919632670907,0.0,17.34533770506698,2.3633978274405427,0,0,1457.741575645351,3
53.43631052111815,52793.65771810177,15.022770400640264,115.11389904990232,1464.124513365596,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,8.074315035609974,5.2,118.75745764564152,0.0,0.0,13.648475255236798,7.291311202895928,0.0,True,False,False,False,True,False,False,523,False,False,False,False,True,False,False,False,False,False,False,False,6.0,1,18.871130991787265,7.85289034346601,0.0,0.0,0,0,1729.3296753491638,2
44.47223253455803,31235.66940877785,84.59391726159038,82.12094513199884,6793.09844725654,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.339678661868317,7.2,0.0,371.71606413535983,55.0,-9.754129062471211,57.15724851733544,0.0,False,False,True,False,False,True,False,232,False,False,False,False,False,False,False,False,True,False,False,False,4.0,1,20.029498812682647,0.0,4.388934603027709,0.649397285877378,0,1,6946.932437939913,1
53.2308423682627,27114.2928943821,8.104491019108767,51.56297082748576,454.1096696010069,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,8.90958891913247,6.0,415.5126595138848,0.0,0.0,-12.87599107637914,29.05493490141176,0.0,False,True,False,False,False,True,False,100,False,False,True,False,False,False,False,False,False,False,False,False,4.0,1,12.57633434816726,50.64453828349987,0.0,0.0,0,0,417.8916339899257,0
36.995486239071056,58790.89278992791,10.69701544975535,94.3771324683286,1130.143279834982,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.815448855035334,6.6,451.51997519817246,186.2035754303677,30.0,-5.456081604957037,1.4840995801511498,0.0,False,False,True,False,True,False,False,656,False,False,False,False,False,False,False,False,False,True,False,False,6.0,1,15.471661060381738,41.81896166578177,17.245837638825172,2.7785456212049575,0,0,1009.5536441173183,3
49.307989869266905,121451.12948495569,18.37416734324554,7.822734142751927,165.30959435637237,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,6.108391998611649,4.0,38.07588429225031,226.583452810214,46.0,6.361284542965744,12.274989001065984,0.0,False,False,True,False,False,True,False,669,False,False,False,True,False,False,False,False,False,False,False,False,7.0,1,1.1017935412326658,2.061033852557987,12.264880392190268,2.4899633713028133,0,0,143.73622622064434,3
23.5371429534008,23644.27401629495,20.234927616673342,68.26449517754087,1178.0684080732658,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,2.0,34.72400358953098,8.0,0.0,117.57480888094558,53.0,-6.787505784326104,78.36074926938402,0.0,False,True,False,False,False,True,False,960,False,False,False,False,False,False,False,False,False,True,False,False,4.0,0,16.649876872570946,0.0,5.781914305145682,2.606353019744382,0,0,1381.3271187062858,4
22.32469632447595,15000.0,79.62655027076889,72.05956434249848,5971.133220964426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.212997836012944,3.4,175.56052419440925,95.40732863884594,46.0,-16.489027711335957,51.20391607018237,1.0,True,False,False,False,True,False,False,668,False,False,False,False,True,False,False,False,False,False,False,False,2.0,0,34.31407825833261,2.202033370290915,1.1966820126397253,0.5769721610150432,0,1,5737.85452260766,3
30.20877422816728,39684.78768539833,18.78107573406067,64.20584794590852,1071.7048649759768,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,18.363115170118945,1.0,0.0,0.0,0.0,-21.030902622277857,15.931266487747992,0.0,False,False,True,False,False,True,False,697,False,False,False,True,False,False,False,False,False,False,False,False,3.0,0,20.711563853518875,0.0,0.0,0.0,0,0,1205.8548928416917,3
18.0,45156.436705019965,27.669502386946064,106.39732854618786,2479.297003342746,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,11.855550801799115,8.0,574.0931677874521,0.0,0.0,14.579754248504967,11.48688292928524,0.0,True,False,False,False,False,False,True,582,False,False,False,False,False,True,False,False,False,False,False,False,4.0,1,25.950567938094604,20.67351297073738,0.0,0.0,0,1,2943.9611361734296,2
45.35805818963926,17583.93513005632,7.856690540110444,29.85948232284173,246.46464168219003,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,11.559109954746258,6.0,16.542737522270276,175.9063153965231,46.0,-14.44916278419588,42.43770280756708,0.0,False,True,False,False,False,False,True,915,False,False,False,False,False,False,False,False,False,True,False,False,5.0,1,5.854800455459163,2.079097765443653,22.107974981528113,5.781298112338235,0,0,234.59671229846563,4
21.288141756188008,56661.66517080858,13.185216370625378,89.18435127840245,1039.2317296845151,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,5.582598926788415,2.0,211.7722552237782,398.1285634479422,53.0,-4.010455505991305,9.441897874441052,0.0,False,True,False,False,True,False,False,63,False,False,False,False,False,False,False,False,False,False,True,False,3.0,0,28.76914557367821,15.940444575070883,29.967789183188216,3.9893968243668976,0,0,1175.9149684795964,0
37.24835488301071,195354.6504067434,2.128422522427432,60.167638355032096,138.0084897187858,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,3.735929296281447,1.0,0.0,334.6381643378994,65.0,-8.904880745808445,2.9800923942454776,0.0,True,False,False,False,False,False,True,495,True,False,False,False,False,False,False,False,False,False,False,False,6.0,1,9.863547271316738,0.0,150.16818443092038,29.168615621958068,1,0,128.0621565961189,2
64.77590087583005,159332.61566283173,24.53011307604544,22.80689280824863,590.9436515178243,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.9147501544630057,3.0,61.00884082523095,195.7082817518737,47.0,-1.4502800857508538,42.06379999489979,0.0,False,True,False,False,False,True,False,900,False,True,False,False,False,False,False,False,False,False,False,False,3.0,1,7.3570621962092355,2.477002059912037,7.945894570098995,1.9082332206469197,0,1,559.4556594995864,4
55.98429340355884,20011.20881467235,18.11595763829865,240.66469058323293,3762.692833850895,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.477914430997197,6.4,32.138129195846936,0.0,0.0,-13.420770349623384,55.10769428345852,1.0,False,False,True,False,False,True,False,838,False,False,False,False,False,False,False,False,False,False,False,True,3.0,1,77.63377115588159,1.7642843617662585,0.0,0.0,0,0,4359.8713396401,4
21.90721119761495,33787.56297897958,3.690905083177417,107.83700733635472,467.4629528947007,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,6.1987531072487645,7.4,1.9930983934826565,192.3978054552232,46.0,17.99705034110967,5.96607778570937,1.0,False,False,True,False,False,True,False,844,False,False,False,False,False,False,False,False,False,False,True,False,4.0,1,26.30170910642798,0.5257579258122982,50.752472360495354,12.134305394279155,0,0,398.016158532392,4
45.1999532633227,39641.9091553263,53.772573833863134,54.06192528670629,3356.4025392591943,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,9.245267514722476,8.0,382.7432604652169,82.85327868066939,47.0,-4.124923115722127,23.534814048688062,0.0,False,False,True,True,False,False,False,910,False,True,False,False,False,False,False,False,False,False,False,False,6.0,1,8.862610702738737,7.1046032002397626,1.5379491415461128,0.8724290794967887,0,1,2907.0488690802063,4
26.67981580423113,46112.530266891314,26.302159586163583,37.46406260631516,984.8533754318572,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,11.185976981941222,5.2,119.97744001979852,410.5218007172306,47.0,-15.803183831304407,59.52463904364494,1.0,False,False,True,False,False,False,True,538,False,False,False,False,False,False,False,False,False,False,True,False,5.0,1,7.345894628689248,4.544228271488608,15.54879627848209,1.780157408965553,0,1,985.385753417325,2
18.0,15000.0,17.993121953309558,54.08712354314908,785.4255833804474,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,17.17814596375229,9.0,34.63106664414707,88.24625295976665,44.0,-23.74555232761313,12.961223319528807,0.0,False,False,True,False,False,False,True,57,False,False,False,False,True,False,False,False,False,False,False,False,4.0,0,13.191981351987582,1.914045941519364,4.877336989574915,2.4318633408620562,0,0,973.196210015602,0
38.691686521428245,15000.0,10.618921054954082,55.3131337642464,556.6502057797368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.272126165036361,6.0,136.23976719529253,97.4951441586501,48.0,12.650345263370236,53.56407282410527,1.0,False,True,False,False,False,False,True,420,False,False,False,False,False,False,False,False,False,False,True,False,2.0,0,26.339587506784,12.710212762722522,9.095611737301647,4.478062647715397,0,0,587.3658007446477,2
30.491322942103693,75072.57757614793,37.9104918376331,34.52160908974054,1277.8462565999157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.085903812056868,7.0,0.0,281.9594155900951,44.0,-22.803945313722068,62.18349175819221,1.0,True,False,False,False,True,False,False,609,True,False,False,False,False,False,False,False,False,False,False,False,3.0,1,11.136002932174366,0.0,7.417936521172165,1.1575751292025338,0,1,1308.7311796185693,3
36.36926762395119,54808.18063067904,16.33438937004422,57.47282568562829,1050.0709124989403,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.97830417059539,3.0,37.64653490332134,105.27663421160828,54.0,16.738309995767988,1.090322066891129,0.0,True,False,False,False,False,False,True,585,False,False,False,False,False,True,False,False,False,False,False,False,7.0,1,8.094764181074407,2.2907169871453545,6.405874404040909,3.285792905602473,0,0,938.7835129457311,2
48.65788803447263,15000.0,49.89698609816354,46.69761327070678,2647.4980026176104,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.115241785277428,4.4,171.46861509570076,135.41309508485173,47.0,4.334822504790283,0.6994687331208786,0.0,False,False,True,False,False,False,True,508,False,True,False,False,False,False,False,False,False,False,False,False,5.0,0,9.156394758962115,3.4295790302047635,2.7084251602483222,0.9400566647701666,0,1,2330.0701601858736,2
46.4588446849321,30976.99903364441,4.3521754833776845,37.930912334579645,168.13217772683208,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,6.548901140251476,8.0,20.289643164454045,401.64704400014574,44.0,13.987437551221603,5.21020462611631,0.0,False,False,True,False,True,False,False,36,False,False,True,False,False,False,False,False,False,False,False,False,5.0,1,7.4374337910940485,4.557242462747924,90.21365970404933,9.882809014216797,0,0,165.08198672470573,0
42.74454354391685,38569.10715462016,9.695667159436942,56.918588348048594,494.9658114104846,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,3.375412727735721,6.2,31.16428489974765,577.3503882675598,51.0,-2.5650626287945,40.22621802971973,0.0,False,False,True,False,True,False,False,337,False,False,False,False,True,False,False,False,False,False,False,False,6.0,1,9.330916122630917,3.181435668700179,58.939363584985884,5.206383513231936,0,0,551.863687807685,1
54.56922263305253,25573.58841665108,51.78024306218417,117.51319651936498,5196.000696967562,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.9923182369661668,2.0,1374.2638007790958,117.86634129964442,45.0,-28.40741366878041,0.7530888542462497,1.0,False,True,False,False,True,False,False,212,False,False,False,False,False,False,False,False,True,False,False,False,4.0,0,28.661755248625607,26.489155016715895,2.271892619284159,0.8673822122626248,0,1,6084.861878786934,1
53.88248052135625,15000.0,66.98940204073219,68.28201769472908,4201.2911660235895,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,4.018484082128767,0.0,64.96990655095543,336.57981222828244,47.0,10.182880523375738,29.237808323497767,0.0,False,False,True,True,False,False,False,568,False,False,False,False,False,False,True,False,False,False,False,False,6.0,1,11.193773392578539,0.9684078941635232,5.016884962306472,0.7005577419137639,0,1,4574.171535504595,2
52.69566106099814,38627.125000011074,8.035685125879096,44.41762826810819,306.6477418149873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.6241513351972279,10.0,0.0,244.68605774480028,61.0,7.6137596140531825,27.445764629029387,0.0,False,False,True,False,True,False,False,31,False,False,False,False,False,False,False,True,False,False,False,False,2.0,0,21.151251556241995,0.0,30.07565484146744,7.497831965738556,0,0,356.9260748008639,0
52.54502431755543,30726.801814118964,14.034677422212573,74.1621942295595,878.4120736108978,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.906408648906677,8.0,5.731800909621485,335.08976075476625,52.0,2.480177041962172,54.6830837741331,0.0,False,False,True,False,False,True,False,688,False,False,False,True,False,False,False,False,False,False,False,False,4.0,0,18.088340055990123,0.4055133865746373,23.706926641861273,3.6788954177533806,0,0,1040.8424729353424,3
24.438775240199845,50552.63153404751,30.225997783862528,58.48233158132099,1521.831116465958,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,6.06450295001537,3.0,59.54570615981756,432.5921356278049,57.0,19.19542043056708,22.012478331955727,0.0,False,False,True,False,False,False,True,21,False,False,False,False,False,True,False,False,False,False,False,False,4.0,1,14.263983312517317,1.9635200986364185,14.264728854461683,1.879575419290296,0,1,1767.6868247721218,0
28.113122873996623,15000.0,16.41056025970201,82.11085930078109,1415.5009544163909,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.199132551543902,2.0,20.88693620620269,0.0,0.0,13.355495403651204,42.33073089154193,0.0,True,False,False,True,False,False,False,293,False,False,False,False,False,False,False,False,False,True,False,False,4.0,1,20.027038853849046,1.2650652599101846,0.0,0.0,0,0,1347.4852045313812,1
49.818687333516685,15000.0,18.48218818679909,56.24262027044277,910.3315385459792,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.4293271037503086,4.0,0.0,665.8571138104088,43.0,-25.8855074740871,8.0434208505232,0.0,False,False,True,False,True,False,False,56,False,False,False,False,False,True,False,False,False,False,False,False,4.0,1,13.717712261083603,0.0,35.83308419421982,2.3140439418511263,0,0,1039.4866919570043,0
