age,income,tenure_months,monthly_charges,total_charges,has_internet,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,has_phone,has_multiple_lines,num_support_calls,num_complaints,avg_call_duration_min,nps_score,data_usage_gb,minutes_used,sms_sent,competitor_price_diff,last_interaction_days,churned,contract_1-year,contract_2-year,contract_Month-to-month,payment_Bank transfer,payment_Credit card,payment_Electronic check,payment_Mailed check,zip_code_encoded,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
53.83508781724216,27082.38809161771,14.329863899406153,99.66407050844448,1418.3909720647748,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.160717926490107,4.0,244.93757994322075,494.4549969190656,41.0,-3.667129691344703,23.63186724429782,0.0,False,False,True,False,False,False,True,976,False,False,True,False,False,False,False,False,False,False,False,False
31.67022801501048,40794.87771751364,34.85955521270604,89.6029893357458,2502.435383461376,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,9.44138586152129,6.0,270.3196481416142,330.3430732581546,51.0,2.357162514358911,24.16971740595679,0.0,False,True,False,False,False,False,True,840,False,False,False,False,False,False,True,False,False,False,False,False
18.0,20119.15820156885,21.75269340011381,142.54179921475787,2820.9551556266338,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,4.298982117484453,4.0,0.0,290.8819722440662,57.0,5.511023080626567,6.143718941747649,0.0,False,False,True,True,False,False,False,496,False,False,False,False,False,False,False,False,False,False,True,False
61.50430404870673,25107.392397627784,49.03703696972822,48.37354538863824,1920.024984035913,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,8.415499761783826,1.0,95.03154434155992,290.8933777544685,58.0,10.403806612695847,4.714030766803632,0.0,False,False,True,True,False,False,False,407,False,False,False,False,False,False,False,True,False,False,False,False
19.763223983748667,34940.218850544894,45.74294107423504,75.83736218666874,2976.56655374756,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.930751329962504,3.2,49.41979147728208,466.21758974981526,51.0,4.987640670396305,1.0259999658595704,0.0,False,False,True,True,False,False,False,513,False,False,False,False,False,False,True,False,False,False,False,False
41.580600370353615,15000.0,44.29053003061105,41.503366023439966,1698.0642232314035,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.840047705487138,4.0,4.732265393404282,378.256950429034,34.0,8.486970664046352,68.6800614175196,0.0,False,False,True,False,True,False,False,770,False,False,False,False,False,False,False,False,False,False,False,True
31.94349823710112,54862.3649688954,9.571579297553331,33.934554083893445,381.4574753974793,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.28472687903104,0.0,0.0,155.5072131229499,67.0,6.822853099401608,85.15190835129218,0.0,False,False,True,False,True,False,False,745,True,False,False,False,False,False,False,False,False,False,False,False
45.76977127215543,15000.0,15.03884287039334,99.27417284403018,1624.315444876091,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,8.443601075301476,5.0,141.81736035164317,0.0,0.0,4.5991170176715865,23.612045532410704,1.0,True,False,False,False,False,False,True,66,False,False,False,False,True,False,False,False,False,False,False,False
50.77194414799222,25817.65471591553,20.24566986873191,17.56837064583547,339.6392713992454,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,6.12661300726912,2.0,52.46699647392901,120.09244772598676,55.0,-3.364828825607312,12.437290922381866,0.0,False,False,True,False,True,False,False,576,False,False,True,False,False,False,False,False,False,False,False,False
46.750925185908834,15000.0,33.40236328052457,58.94336200114213,1988.7044700359363,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,2.060865127962554,5.2,114.44362306470332,65.97801668727502,44.0,5.788527311299304,7.394400204488901,0.0,True,False,False,False,False,False,True,174,False,False,False,False,False,False,False,False,False,False,False,True
46.098829263327225,36089.8760076808,16.824784958154194,86.64250861279812,1477.6209674894094,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,14.514952792682116,6.4,0.0,293.56611068482243,40.0,28.98928957805464,21.11922908870516,0.0,False,False,True,True,False,False,False,598,False,False,False,False,False,False,False,False,False,True,False,False
53.43631052111815,52793.65771810177,15.022770400640264,115.11389904990232,1464.124513365596,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,8.074315035609974,5.2,118.75745764564152,0.0,0.0,13.648475255236798,7.291311202895928,0.0,True,False,False,False,True,False,False,523,False,False,False,False,True,False,False,False,False,False,False,False
44.47223253455803,31235.66940877785,84.59391726159038,82.12094513199884,6793.09844725654,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.339678661868317,7.2,0.0,371.71606413535983,55.0,-9.754129062471211,57.15724851733544,0.0,False,False,True,False,False,True,False,232,False,False,False,False,False,False,False,False,True,False,False,False
53.2308423682627,27114.2928943821,8.104491019108767,51.56297082748576,454.1096696010069,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,8.90958891913247,6.0,415.5126595138848,0.0,0.0,-12.87599107637914,29.05493490141176,0.0,False,True,False,False,False,True,False,100,False,False,True,False,False,False,False,False,False,False,False,False
36.995486239071056,58790.89278992791,10.69701544975535,94.3771324683286,1130.143279834982,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.815448855035334,6.6,451.51997519817246,186.2035754303677,30.0,-5.456081604957037,1.4840995801511498,0.0,False,False,True,False,True,False,False,656,False,False,False,False,False,False,False,False,False,True,False,False
49.307989869266905,121451.12948495569,18.37416734324554,7.822734142751927,165.30959435637237,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,6.108391998611649,4.0,38.07588429225031,226.583452810214,46.0,6.361284542965744,12.274989001065984,0.0,False,False,True,False,False,True,False,669,False,False,False,True,False,False,False,False,False,False,False,False
23.5371429534008,23644.27401629495,20.234927616673342,68.26449517754087,1178.0684080732658,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,2.0,34.72400358953098,8.0,0.0,117.57480888094558,53.0,-6.787505784326104,78.36074926938402,0.0,False,True,False,False,False,True,False,960,False,False,False,False,False,False,False,False,False,True,False,False
22.32469632447595,15000.0,79.62655027076889,72.05956434249848,5971.133220964426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.212997836012944,3.4,175.56052419440925,95.40732863884594,46.0,-16.489027711335957,51.20391607018237,1.0,True,False,False,False,True,False,False,668,False,False,False,False,True,False,False,False,False,False,False,False
30.20877422816728,39684.78768539833,18.78107573406067,64.20584794590852,1071.7048649759768,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,18.363115170118945,1.0,0.0,0.0,0.0,-21.030902622277857,15.931266487747992,0.0,False,False,True,False,False,True,False,697,False,False,False,True,False,False,False,False,False,False,False,False
18.0,45156.436705019965,27.669502386946064,106.39732854618786,2479.297003342746,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,11.855550801799115,8.0,574.0931677874521,0.0,0.0,14.579754248504967,11.48688292928524,0.0,True,False,False,False,False,False,True,582,False,False,False,False,False,True,False,False,False,False,False,False
45.35805818963926,17583.93513005632,7.856690540110444,29.85948232284173,246.46464168219003,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,11.559109954746258,6.0,16.542737522270276,175.9063153965231,46.0,-14.44916278419588,42.43770280756708,0.0,False,True,False,False,False,False,True,915,False,False,False,False,False,False,False,False,False,True,False,False
21.288141756188008,56661.66517080858,13.185216370625378,89.18435127840245,1039.2317296845151,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,5.582598926788415,2.0,211.7722552237782,398.1285634479422,53.0,-4.010455505991305,9.441897874441052,0.0,False,True,False,False,True,False,False,63,False,False,False,False,False,False,False,False,False,False,True,False
37.24835488301071,195354.6504067434,2.128422522427432,60.167638355032096,138.0084897187858,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,3.735929296281447,1.0,0.0,334.6381643378994,65.0,-8.904880745808445,2.9800923942454776,0.0,True,False,False,False,False,False,True,495,True,False,False,False,False,False,False,False,False,False,False,False
64.77590087583005,159332.61566283173,24.53011307604544,22.80689280824863,590.9436515178243,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.9147501544630057,3.0,61.00884082523095,195.7082817518737,47.0,-1.4502800857508538,42.06379999489979,0.0,False,True,False,False,False,True,False,900,False,True,False,False,False,False,False,False,False,False,False,False
55.98429340355884,20011.20881467235,18.11595763829865,240.66469058323293,3762.692833850895,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.477914430997197,6.4,32.138129195846936,0.0,0.0,-13.420770349623384,55.10769428345852,1.0,False,False,True,False,False,True,False,838,False,False,False,False,False,False,False,False,False,False,False,True
21.90721119761495,33787.56297897958,3.690905083177417,107.83700733635472,467.4629528947007,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,6.1987531072487645,7.4,1.9930983934826565,192.3978054552232,46.0,17.99705034110967,5.96607778570937,1.0,False,False,True,False,False,True,False,844,False,False,False,False,False,False,False,False,False,False,True,False
45.1999532633227,39641.9091553263,53.772573833863134,54.06192528670629,3356.4025392591943,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,9.245267514722476,8.0,382.7432604652169,82.85327868066939,47.0,-4.124923115722127,23.534814048688062,0.0,False,False,True,True,False,False,False,910,False,True,False,False,False,False,False,False,False,False,False,False
26.67981580423113,46112.530266891314,26.302159586163583,37.46406260631516,984.8533754318572,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,11.185976981941222,5.2,119.97744001979852,410.5218007172306,47.0,-15.803183831304407,59.52463904364494,1.0,False,False,True,False,False,False,True,538,False,False,False,False,False,False,False,False,False,False,True,False
18.0,15000.0,17.993121953309558,54.08712354314908,785.4255833804474,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,17.17814596375229,9.0,34.63106664414707,88.24625295976665,44.0,-23.74555232761313,12.961223319528807,0.0,False,False,True,False,False,False,True,57,False,False,False,False,True,False,False,False,False,False,False,False
38.691686521428245,15000.0,10.618921054954082,55.3131337642464,556.6502057797368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.272126165036361,6.0,136.23976719529253,97.4951441586501,48.0,12.650345263370236,53.56407282410527,1.0,False,True,False,False,False,False,True,420,False,False,False,False,False,False,False,False,False,False,True,False
30.491322942103693,75072.57757614793,37.9104918376331,34.52160908974054,1277.8462565999157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.085903812056868,7.0,0.0,281.9594155900951,44.0,-22.803945313722068,62.18349175819221,1.0,True,False,False,False,True,False,False,609,True,False,False,False,False,False,False,False,False,False,False,False
36.36926762395119,54808.18063067904,16.33438937004422,57.47282568562829,1050.0709124989403,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.97830417059539,3.0,37.64653490332134,105.27663421160828,54.0,16.738309995767988,1.090322066891129,0.0,True,False,False,False,False,False,True,585,False,False,False,False,False,True,False,False,False,False,False,False
48.65788803447263,15000.0,49.89698609816354,46.69761327070678,2647.4980026176104,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.115241785277428,4.4,171.46861509570076,135.41309508485173,47.0,4.334822504790283,0.6994687331208786,0.0,False,False,True,False,False,False,True,508,False,True,False,False,False,False,False,False,False,False,False,False
46.4588446849321,30976.99903364441,4.3521754833776845,37.930912334579645,168.13217772683208,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,6.548901140251476,8.0,20.289643164454045,401.64704400014574,44.0,13.987437551221603,5.21020462611631,0.0,False,False,True,False,True,False,False,36,False,False,True,False,False,False,False,False,False,False,False,False
42.74454354391685,38569.10715462016,9.695667159436942,56.918588348048594,494.9658114104846,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,3.375412727735721,6.2,31.16428489974765,577.3503882675598,51.0,-2.5650626287945,40.22621802971973,0.0,False,False,True,False,True,False,False,337,False,False,False,False,True,False,False,False,False,False,False,False
54.56922263305253,25573.58841665108,51.78024306218417,117.51319651936498,5196.000696967562,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.9923182369661668,2.0,1374.2638007790958,117.86634129964442,45.0,-28.40741366878041,0.7530888542462497,1.0,False,True,False,False,True,False,False,212,False,False,False,False,False,False,False,False,True,False,False,False
53.88248052135625,15000.0,66.98940204073219,68.28201769472908,4201.2911660235895,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,4.018484082128767,0.0,64.96990655095543,336.57981222828244,47.0,10.182880523375738,29.237808323497767,0.0,False,False,True,True,False,False,False,568,False,False,False,False,False,False,True,False,False,False,False,False
52.69566106099814,38627.125000011074,8.035685125879096,44.41762826810819,306.6477418149873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.6241513351972279,10.0,0.0,244.68605774480028,61.0,7.6137596140531825,27.445764629029387,0.0,False,False,True,False,True,False,False,31,False,False,False,False,False,False,False,True,False,False,False,False
52.54502431755543,30726.801814118964,14.034677422212573,74.1621942295595,878.4120736108978,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.906408648906677,8.0,5.731800909621485,335.08976075476625,52.0,2.480177041962172,54.6830837741331,0.0,False,False,True,False,False,True,False,688,False,False,False,True,False,False,False,False,False,False,False,False
24.438775240199845,50552.63153404751,30.225997783862528,58.48233158132099,1521.831116465958,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,6.06450295001537,3.0,59.54570615981756,432.5921356278049,57.0,19.19542043056708,22.012478331955727,0.0,False,False,True,False,False,False,True,21,False,False,False,False,False,True,False,False,False,False,False,False
28.113122873996623,15000.0,16.41056025970201,82.11085930078109,1415.5009544163909,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.199132551543902,2.0,20.88693620620269,0.0,0.0,13.355495403651204,42.33073089154193,0.0,True,False,False,True,False,False,False,293,False,False,False,False,False,False,False,False,False,True,False,False
49.818687333516685,15000.0,18.48218818679909,56.24262027044277,910.3315385459792,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.4293271037503086,4.0,0.0,665.8571138104088,43.0,-25.8855074740871,8.0434208505232,0.0,False,False,True,False,True,False,False,56,False,False,False,False,False,True,False,False,False,False,False,False
35.435728356854284,52536.905443889984,13.145102590323498,17.310720801858253,265.2996020567139,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,5.287904362633053,3.0,0.0,234.93790210586587,50.0,8.738499566500138,142.38981494921737,1.0,False,False,True,False,False,True,False,181,False,False,False,False,False,False,True,False,False,False,False,False
34.297013950003944,16375.224679629742,8.19995365789277,127.12207164470786,1112.2557753058295,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,14.581685955634144,4.4,93.75401351670531,385.316730952048,54.0,28.192323260493087,28.27912304862047,1.0,False,False,True,False,False,True,False,408,False,False,False,False,True,False,False,False,False,False,False,False
58.87078115128806,19407.963324740285,51.296784706812,68.51890043363143,3302.453942195122,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,10.441088055080892,7.0,156.77080894270867,594.7778145071642,52.0,5.882207107386859,55.35120050876036,0.0,False,False,True,False,True,False,False,559,False,False,False,False,False,True,False,False,False,False,False,False
33.01804061708824,15000.0,39.68200356988226,33.74836970679634,1240.1816983191986,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,3.708478409673817,4.8,0.0,357.60078953924085,65.0,-12.568879167327538,6.368555069580768,1.0,False,True,False,True,False,False,False,26,False,False,False,False,True,False,False,False,False,False,False,False
39.802394059970354,40999.70338207468,23.108460104701045,92.04990294468269,2431.7141999304927,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.263592607534349,0.0,52.25900191454365,487.3354290700069,46.0,0.3971411578033627,97.28992222598409,1.0,False,False,True,False,False,True,False,61,False,False,False,True,False,False,False,False,False,False,False,False
32.19384374540562,15000.0,10.1076290135029,36.13118245820276,398.7456233887256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,3.1389911495258014,4.0,122.0563726117944,208.81131765471235,41.0,1.6860915340969511,48.95639160239052,0.0,True,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False
46.598497139933365,21107.0015402754,20.831362861943862,20.23786259490032,379.2959959629194,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,7.152805673469654,6.4,7.633891603188046,189.8217090864342,38.0,9.28828955973249,32.04165324414888,0.0,False,False,True,False,False,True,False,314,False,False,False,False,False,True,False,False,False,False,False,False
28.6762624236036,42039.04329139498,8.574570022021279,80.42990179522356,691.3422875884099,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,3.0,5.970680323599097,0.0,86.74699562429954,506.6739753571071,45.0,11.490911949289671,17.021453035316462,1.0,False,False,True,False,True,False,False,664,False,False,False,False,False,False,False,True,False,False,False,False
50.21773499360667,15000.0,19.201777925574824,42.27565432469645,914.0352434474148,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,40.54346206785175,3.8,105.7087750136872,374.4168430578034,46.0,-15.163565610524197,24.56502344096797,0.0,False,False,True,False,False,True,False,714,False,False,True,False,False,False,False,False,False,False,False,False
31.139444272486948,136400.68977245473,38.735877074034256,94.79600488569147,3134.784550014177,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,4.467509820089759,3.0,0.0,400.6518017381305,47.0,-26.37533614150443,42.032816161279335,1.0,False,False,True,False,False,False,True,746,False,False,False,False,False,False,False,False,False,False,True,False
41.62729638278577,50807.83946517125,67.28256653662623,62.51177872898703,3879.3514618340487,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,4.247673783325377,5.0,7.809014343400343,142.17695568638143,45.0,-10.31416896535171,21.487371781695547,1.0,True,False,False,False,False,False,True,308,True,False,False,False,False,False,False,False,False,False,False,False
48.78147485962431,29509.81856088576,8.259030529832492,104.36694602689968,913.696031877444,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.030460112564848,6.0,15.226147012183468,271.6442363188432,41.0,5.811926397199837,7.157031269965529,1.0,False,False,True,False,False,True,False,71,False,False,False,False,False,False,False,False,False,True,False,False
34.253269027216,15000.0,25.43716155494424,67.72139437244606,1758.144767092123,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.676642986585562,9.0,234.46718614929748,277.8362209720343,51.0,44.17610130905463,21.01008103344652,0.0,False,False,True,False,True,False,False,992,False,False,False,False,False,False,False,True,False,False,False,False
52.91969944465518,22971.24947148695,4.300028912637657,94.57472299331312,390.07960743249146,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,12.884525662292512,4.8,108.653587961491,214.1994606187704,46.0,21.517407635109805,15.643043918515051,0.0,False,False,True,True,False,False,False,358,False,False,False,False,False,False,False,False,False,True,False,False
36.096102826134896,31716.82897394097,49.966965819535886,66.6631726422522,3276.9887113678096,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.236843256494229,9.0,62.01581860479135,698.871735228639,48.0,-1.1362808770122952,15.995642370864534,0.0,False,False,True,False,False,False,True,239,False,False,False,False,False,False,False,False,True,False,False,False
36.47250872974094,72964.36403597129,26.50857225782918,71.92829946385724,1997.0066111454737,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,6.30128658289012,7.0,0.0,29.43887087754219,61.0,-4.336144987352766,15.205309905654527,0.0,False,True,False,False,False,False,True,990,False,False,False,False,False,True,False,False,False,False,False,False
18.26438497263036,16599.22970816615,29.31530937782083,61.45060046085118,1560.4015960644056,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,10.202905198169548,4.6,252.3315254897073,101.0718858655675,47.0,18.039991627409588,5.431679880485949,0.0,True,False,False,False,False,False,True,518,False,True,False,False,False,False,False,False,False,False,False,False
65.2281395944328,15000.0,13.887769810370656,37.54773942676554,451.3219134250471,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,4.254046958824852,6.4,36.44970909877848,250.0114446058315,44.0,-7.84125218877778,13.32904613681025,0.0,False,False,True,True,False,False,False,147,False,False,False,False,False,True,False,False,False,False,False,False
